Ord_id,Order_ID,Order_Date,Order_Priority
Ord_613,14627,2009-02-04,MEDIUM
Ord_614,14852,2011-12-24,MEDIUM
Ord_615,16230,2010-02-27,LOW
Ord_616,19074,2012-06-25,CRITICAL
Ord_617,20194,2012-03-13,HIGH
Ord_618,21024,2010-12-28,MEDIUM
Ord_619,21509,2012-07-03,HIGH
Ord_620,21856,2012-04-05,NOT SPECIFIED
Ord_621,22119,2009-07-24,LOW
Ord_622,22534,2011-07-18,MEDIUM
Ord_623,22629,2010-04-15,LOW
Ord_624,23011,2010-06-15,LOW
Ord_625,24070,2011-03-15,HIGH
Ord_626,24737,2009-12-06,HIGH
Ord_627,26373,2010-07-22,MEDIUM
Ord_628,27174,2011-10-08,CRITICAL
Ord_629,27876,2010-09-07,LOW
Ord_630,28582,2012-01-22,NOT SPECIFIED
Ord_631,28868,2012-04-05,HIGH
Ord_632,29857,2009-12-12,MEDIUM
Ord_633,29921,2012-03-23,MEDIUM
Ord_634,30659,2011-09-13,CRITICAL
Ord_635,30660,2012-09-05,CRITICAL
Ord_636,30883,2010-08-21,MEDIUM
Ord_637,32871,2012-10-26,HIGH
Ord_638,33600,2010-10-06,LOW
Ord_639,33632,2010-03-13,CRITICAL
Ord_640,33665,2011-05-25,LOW
Ord_641,34434,2011-05-09,NOT SPECIFIED
Ord_642,34753,2010-01-18,NOT SPECIFIED
Ord_643,35364,2009-12-12,CRITICAL
Ord_644,35812,2010-01-22,CRITICAL
Ord_645,37063,2012-12-09,NOT SPECIFIED
Ord_646,37281,2009-08-28,MEDIUM
Ord_647,37798,2012-11-04,HIGH
Ord_648,38017,2010-07-20,LOW
Ord_649,38272,2011-11-15,CRITICAL
Ord_650,39301,2009-03-22,MEDIUM
Ord_651,39367,2009-08-06,CRITICAL
Ord_652,39655,2012-03-23,HIGH
Ord_653,40803,2011-04-13,LOW
Ord_654,40806,2011-09-06,CRITICAL
Ord_655,43523,2012-05-23,MEDIUM
Ord_656,44199,2012-03-04,LOW
Ord_657,44231,2009-11-03,NOT SPECIFIED
Ord_658,45573,2009-08-12,HIGH
Ord_659,45763,2010-07-07,HIGH
Ord_660,48165,2010-11-05,HIGH
Ord_661,48197,2012-05-05,NOT SPECIFIED
Ord_662,48484,2010-06-23,MEDIUM
Ord_663,49153,2012-07-28,MEDIUM
Ord_664,49412,2009-03-07,CRITICAL
Ord_665,49761,2011-01-24,NOT SPECIFIED
Ord_666,50310,2009-08-15,MEDIUM
Ord_667,51072,2009-10-02,CRITICAL
Ord_668,51648,2012-01-01,LOW
Ord_669,52035,2009-11-27,HIGH
Ord_670,52326,2010-08-04,LOW
Ord_671,52737,2010-11-08,NOT SPECIFIED
Ord_672,53216,2012-12-04,HIGH
Ord_673,54081,2011-03-10,LOW
Ord_674,54560,2009-07-16,CRITICAL
Ord_675,54947,2009-02-22,NOT SPECIFIED
Ord_676,55170,2012-09-21,CRITICAL
Ord_677,55777,2012-11-10,NOT SPECIFIED
Ord_678,56001,2010-04-12,LOW
Ord_679,56640,2011-08-25,HIGH
Ord_680,59393,2010-11-20,MEDIUM
Ord_681,59712,2010-06-15,CRITICAL
Ord_682,59905,2012-04-14,HIGH
Ord_683,322,2012-03-18,CRITICAL
Ord_684,962,2009-05-05,LOW
Ord_685,1221,2012-04-18,NOT SPECIFIED
Ord_686,1445,2011-01-09,MEDIUM
Ord_687,1799,2009-03-06,NOT SPECIFIED
Ord_688,2720,2010-06-07,CRITICAL
Ord_689,3685,2012-01-16,MEDIUM
Ord_690,3687,2010-02-02,CRITICAL
Ord_691,3907,2012-08-18,MEDIUM
Ord_692,4067,2012-10-06,HIGH
Ord_693,4257,2011-03-24,MEDIUM
Ord_694,4261,2012-10-02,CRITICAL
Ord_695,4294,2012-08-14,MEDIUM
Ord_696,4642,2011-02-26,CRITICAL
Ord_697,4864,2012-11-10,LOW
Ord_698,4996,2012-09-13,MEDIUM
Ord_699,5121,2012-05-10,NOT SPECIFIED
Ord_700,5346,2010-12-25,CRITICAL
Ord_701,5473,2012-03-24,NOT SPECIFIED
Ord_702,5698,2009-05-20,MEDIUM
Ord_703,6144,2009-06-21,CRITICAL
Ord_704,6374,2011-08-07,CRITICAL
Ord_705,7169,2010-03-26,MEDIUM
Ord_706,7427,2012-12-15,NOT SPECIFIED
Ord_707,8229,2009-12-07,MEDIUM
Ord_708,8290,2009-12-09,CRITICAL
Ord_709,8515,2010-12-21,CRITICAL
Ord_710,8801,2012-08-10,LOW
Ord_711,8992,2010-11-12,HIGH
Ord_712,9409,2012-05-05,CRITICAL
Ord_713,10306,2010-07-21,LOW
Ord_714,10470,2012-05-04,CRITICAL
Ord_715,10819,2010-08-24,CRITICAL
Ord_716,10916,2011-03-10,MEDIUM
Ord_717,10944,2011-11-12,HIGH
Ord_718,11301,2012-03-22,MEDIUM
Ord_719,11332,2009-11-16,LOW
Ord_720,11392,2009-09-05,LOW
Ord_721,11745,2012-07-19,HIGH
Ord_722,11875,2012-08-20,MEDIUM
Ord_723,11907,2010-08-23,LOW
Ord_724,12129,2012-12-25,MEDIUM
Ord_725,12579,2011-06-16,NOT SPECIFIED
Ord_726,12743,2010-06-23,HIGH
Ord_727,12902,2010-10-29,NOT SPECIFIED
Ord_728,13380,2009-07-15,CRITICAL
Ord_729,13606,2009-04-26,NOT SPECIFIED
Ord_730,13889,2011-09-04,MEDIUM
Ord_731,13984,2012-09-24,CRITICAL
Ord_732,13986,2011-10-11,HIGH
Ord_733,14240,2012-02-17,HIGH
Ord_734,14276,2009-06-18,MEDIUM
Ord_735,14471,2011-05-26,NOT SPECIFIED
Ord_736,14529,2010-09-20,LOW
Ord_737,14948,2011-05-28,MEDIUM
Ord_738,16161,2012-07-28,MEDIUM
Ord_739,16257,2012-05-05,NOT SPECIFIED
Ord_740,16806,2010-06-17,HIGH
Ord_741,17344,2010-07-19,CRITICAL
Ord_742,17382,2011-07-04,NOT SPECIFIED
Ord_743,17507,2012-06-12,MEDIUM
Ord_744,17702,2012-04-13,HIGH
Ord_745,17831,2012-10-25,CRITICAL
Ord_746,18179,2009-08-01,NOT SPECIFIED
Ord_747,19044,2012-04-11,LOW
Ord_748,19462,2011-09-20,MEDIUM
Ord_749,19936,2012-11-13,CRITICAL
Ord_750,19972,2012-06-16,CRITICAL
Ord_751,20038,2010-02-26,LOW
Ord_752,20389,2009-08-11,HIGH
Ord_753,20676,2012-11-22,LOW
Ord_754,20807,2012-07-21,NOT SPECIFIED
Ord_755,20838,2009-04-10,NOT SPECIFIED
Ord_756,20960,2011-11-18,LOW
Ord_757,20961,2010-01-14,NOT SPECIFIED
Ord_758,21350,2011-02-24,MEDIUM
Ord_759,21572,2009-02-13,CRITICAL
Ord_760,21671,2010-06-15,HIGH
Ord_761,22657,2011-10-29,HIGH
Ord_762,23207,2010-10-22,CRITICAL
Ord_763,23940,2011-04-08,MEDIUM
Ord_764,24450,2012-07-09,CRITICAL
Ord_765,24580,2012-06-23,HIGH
Ord_766,24833,2010-07-16,NOT SPECIFIED
Ord_767,24933,2009-07-26,LOW
Ord_768,25031,2009-08-23,HIGH
Ord_769,25633,2011-08-01,LOW
Ord_770,25635,2012-05-29,CRITICAL
Ord_771,25830,2010-05-06,LOW
Ord_772,26342,2009-10-18,LOW
Ord_773,26368,2010-07-15,MEDIUM
Ord_774,26372,2009-07-12,LOW
Ord_775,26756,2012-05-10,MEDIUM
Ord_776,26851,2011-07-24,HIGH
Ord_777,26981,2012-08-30,MEDIUM
Ord_778,27298,2011-11-19,LOW
Ord_779,27330,2009-09-16,LOW
Ord_780,27781,2011-09-15,HIGH
Ord_781,28225,2009-01-22,CRITICAL
Ord_782,28389,2009-11-03,HIGH
Ord_783,28898,2011-05-28,LOW
Ord_784,28901,2012-06-11,HIGH
Ord_785,29185,2010-01-20,HIGH
Ord_786,29408,2010-05-02,NOT SPECIFIED
Ord_787,29985,2012-07-11,CRITICAL
Ord_788,29986,2011-07-03,CRITICAL
Ord_789,30147,2012-06-17,NOT SPECIFIED
Ord_790,30149,2010-12-12,MEDIUM
Ord_791,30310,2012-04-26,MEDIUM
Ord_792,31426,2009-08-05,LOW
Ord_793,31872,2010-09-06,LOW
Ord_794,31874,2012-09-15,HIGH
Ord_795,31938,2011-07-27,MEDIUM
Ord_796,32582,2009-06-25,NOT SPECIFIED
Ord_797,32611,2009-08-27,MEDIUM
Ord_798,32901,2011-01-10,CRITICAL
Ord_799,33284,2012-03-31,LOW
Ord_800,33287,2011-04-22,CRITICAL
Ord_801,33732,2009-08-28,NOT SPECIFIED
Ord_802,34435,2009-08-05,LOW
Ord_803,34852,2012-09-05,LOW
Ord_804,35649,2011-10-09,MEDIUM
Ord_805,36480,2010-08-22,MEDIUM
Ord_806,36803,2012-08-04,NOT SPECIFIED
Ord_807,36805,2010-12-14,MEDIUM
Ord_808,36834,2009-12-24,LOW
Ord_809,37410,2010-10-12,MEDIUM
Ord_810,37729,2009-01-15,NOT SPECIFIED
Ord_811,37988,2011-04-05,NOT SPECIFIED
Ord_812,38690,2012-01-20,LOW
Ord_813,38758,2011-09-24,NOT SPECIFIED
Ord_814,39332,2011-10-09,CRITICAL
Ord_815,39745,2011-05-04,NOT SPECIFIED
Ord_816,40134,2011-10-09,LOW
Ord_817,40164,2010-04-10,NOT SPECIFIED
Ord_818,40608,2012-08-19,NOT SPECIFIED
Ord_819,40801,2012-07-01,NOT SPECIFIED
Ord_820,40965,2009-11-20,MEDIUM
Ord_821,41286,2012-09-16,MEDIUM
Ord_822,41412,2009-09-17,NOT SPECIFIED
Ord_823,41569,2010-07-21,CRITICAL
Ord_824,41633,2010-11-09,LOW
Ord_825,41895,2011-01-10,CRITICAL
Ord_826,42112,2010-12-24,NOT SPECIFIED
Ord_827,42177,2012-05-30,NOT SPECIFIED
Ord_828,42339,2009-02-12,CRITICAL
Ord_829,42342,2009-09-04,NOT SPECIFIED
Ord_830,42947,2010-08-26,LOW
Ord_831,43079,2009-07-21,MEDIUM
Ord_832,43111,2011-09-12,HIGH
Ord_833,43140,2009-03-18,CRITICAL
Ord_834,44098,2010-01-27,LOW
Ord_835,44451,2011-09-11,CRITICAL
Ord_836,45059,2011-02-03,NOT SPECIFIED
Ord_837,45155,2011-02-15,LOW
Ord_838,45317,2012-03-01,LOW
Ord_839,45731,2009-08-10,CRITICAL
Ord_840,46849,2010-12-13,NOT SPECIFIED
Ord_841,47108,2009-10-15,NOT SPECIFIED
Ord_842,47520,2009-10-07,NOT SPECIFIED
Ord_843,47527,2010-09-17,MEDIUM
Ord_844,47713,2009-07-03,HIGH
Ord_845,48452,2010-10-09,HIGH
Ord_846,49088,2009-09-23,CRITICAL
Ord_847,49223,2011-10-02,MEDIUM
Ord_848,49987,2011-01-19,HIGH
Ord_849,50208,2011-01-22,MEDIUM
Ord_850,50338,2009-03-23,NOT SPECIFIED
Ord_851,50945,2011-01-07,CRITICAL
Ord_852,51462,2011-06-22,MEDIUM
Ord_853,51494,2011-08-03,CRITICAL
Ord_854,51525,2011-11-07,CRITICAL
Ord_855,52933,2010-08-26,LOW
Ord_856,53025,2010-03-17,CRITICAL
Ord_857,53894,2009-07-07,CRITICAL
Ord_858,53953,2009-03-27,NOT SPECIFIED
Ord_859,54304,2010-02-17,HIGH
Ord_860,55075,2011-02-01,CRITICAL
Ord_861,55268,2012-03-17,HIGH
Ord_862,55367,2009-01-10,CRITICAL
Ord_863,56321,2010-04-16,CRITICAL
Ord_864,56610,2010-03-07,MEDIUM
Ord_865,56740,2012-10-16,CRITICAL
Ord_866,56901,2009-09-11,CRITICAL
Ord_867,57314,2010-10-12,LOW
Ord_868,57376,2011-06-19,CRITICAL
Ord_869,57671,2012-11-07,NOT SPECIFIED
Ord_870,57700,2011-11-12,MEDIUM
Ord_871,58407,2011-05-06,HIGH
Ord_872,58593,2011-09-08,CRITICAL
Ord_873,58884,2011-03-21,LOW
Ord_874,58913,2010-05-11,MEDIUM
Ord_875,58978,2012-02-06,LOW
Ord_876,229,2010-12-28,CRITICAL
Ord_877,706,2011-09-08,CRITICAL
Ord_878,1285,2012-05-31,CRITICAL
Ord_879,1313,2009-09-12,CRITICAL
Ord_880,1346,2012-06-17,HIGH
Ord_881,1699,2010-12-29,CRITICAL
Ord_882,2208,2011-04-30,NOT SPECIFIED
Ord_883,2656,2010-05-03,CRITICAL
Ord_884,3361,2012-08-22,NOT SPECIFIED
Ord_885,3393,2011-07-03,HIGH
Ord_886,4487,2010-02-22,MEDIUM
Ord_887,4579,2011-11-30,HIGH
Ord_888,5061,2010-08-13,CRITICAL
Ord_889,5092,2011-10-29,LOW
Ord_890,5511,2009-11-28,CRITICAL
Ord_891,5799,2011-08-02,CRITICAL
Ord_892,5890,2012-11-03,HIGH
Ord_893,6596,2011-07-21,LOW
Ord_894,7015,2010-10-12,NOT SPECIFIED
Ord_895,7106,2012-05-10,LOW
Ord_896,8007,2012-02-11,LOW
Ord_897,8257,2009-03-22,LOW
Ord_898,8773,2011-10-22,CRITICAL
Ord_899,9057,2009-11-04,CRITICAL
Ord_900,9285,2009-01-02,CRITICAL
Ord_901,9861,2012-10-28,LOW
Ord_902,9922,2011-04-03,NOT SPECIFIED
Ord_903,9923,2009-10-05,HIGH
Ord_904,9925,2012-01-30,CRITICAL
Ord_905,10593,2012-02-12,HIGH
Ord_906,11969,2012-01-19,NOT SPECIFIED
Ord_907,12228,2009-06-25,NOT SPECIFIED
Ord_908,12355,2011-05-28,NOT SPECIFIED
Ord_909,12389,2009-08-04,MEDIUM
Ord_910,12710,2010-08-17,CRITICAL
Ord_911,13636,2009-01-22,LOW
Ord_912,14021,2011-03-07,HIGH
Ord_913,14338,2010-01-31,LOW
Ord_914,14406,2010-03-08,MEDIUM
Ord_915,15878,2010-11-04,HIGH
Ord_916,16133,2009-09-25,CRITICAL
Ord_917,16612,2009-02-13,HIGH
Ord_918,16967,2011-08-19,LOW
Ord_919,18432,2011-03-12,HIGH
Ord_920,18464,2012-03-28,HIGH
Ord_921,18754,2009-09-25,NOT SPECIFIED
Ord_922,19905,2012-08-12,CRITICAL
Ord_923,20256,2012-01-31,LOW
Ord_924,20386,2010-02-27,CRITICAL
Ord_925,20455,2010-06-28,CRITICAL
Ord_926,20642,2012-05-19,HIGH
Ord_927,21379,2011-01-14,HIGH
Ord_928,21766,2009-06-01,HIGH
Ord_929,22053,2010-08-21,CRITICAL
Ord_930,22368,2010-02-19,MEDIUM
Ord_931,22885,2009-11-23,MEDIUM
Ord_932,22947,2009-12-18,LOW
Ord_933,23844,2009-07-06,NOT SPECIFIED
Ord_934,24039,2012-07-17,NOT SPECIFIED
Ord_935,25347,2009-06-12,LOW
Ord_936,25825,2012-07-19,NOT SPECIFIED
Ord_937,26304,2011-03-19,MEDIUM
Ord_938,26726,2012-12-27,HIGH
Ord_939,27266,2011-09-08,CRITICAL
Ord_940,27396,2010-12-08,CRITICAL
Ord_941,28480,2009-03-15,MEDIUM
Ord_942,29158,2011-10-20,HIGH
Ord_943,29409,2011-01-13,HIGH
Ord_944,29956,2009-08-14,CRITICAL
Ord_945,30341,2009-01-31,LOW
Ord_946,30467,2009-08-15,CRITICAL
Ord_947,30785,2009-07-03,HIGH
Ord_948,31171,2009-04-08,NOT SPECIFIED
Ord_949,31297,2012-08-18,LOW
Ord_950,31553,2009-01-10,CRITICAL
Ord_951,32706,2009-07-04,CRITICAL
Ord_952,33122,2010-06-19,LOW
Ord_953,33570,2012-12-16,NOT SPECIFIED
Ord_954,33893,2012-09-20,NOT SPECIFIED
Ord_955,34599,2010-03-03,LOW
Ord_956,34721,2010-11-01,NOT SPECIFIED
Ord_957,34787,2010-02-28,LOW
Ord_958,34791,2011-05-07,MEDIUM
Ord_959,34822,2012-07-10,NOT SPECIFIED
Ord_960,34853,2011-09-29,CRITICAL
Ord_961,35522,2010-10-25,LOW
Ord_962,36099,2010-09-17,LOW
Ord_963,36359,2011-11-23,HIGH
Ord_964,36901,2012-09-13,CRITICAL
Ord_965,37412,2012-08-03,HIGH
Ord_966,38625,2010-11-17,NOT SPECIFIED
Ord_967,38656,2012-08-10,LOW
Ord_968,38784,2011-02-03,MEDIUM
Ord_969,38882,2009-12-14,CRITICAL
Ord_970,39527,2011-04-17,LOW
Ord_971,39845,2009-09-06,CRITICAL
Ord_972,39877,2012-08-16,CRITICAL
Ord_973,40259,2010-10-12,MEDIUM
Ord_974,41217,2011-07-13,HIGH
Ord_975,41671,2012-12-03,CRITICAL
Ord_976,41927,2012-07-13,NOT SPECIFIED
Ord_977,41988,2009-02-04,LOW
Ord_978,42692,2011-12-20,MEDIUM
Ord_979,44007,2011-05-30,MEDIUM
Ord_980,44450,2010-10-09,CRITICAL
Ord_981,44610,2011-03-10,HIGH
Ord_982,44999,2010-01-22,MEDIUM
Ord_983,45025,2011-04-11,HIGH
Ord_984,45248,2011-04-16,MEDIUM
Ord_985,45249,2010-11-27,LOW
Ord_986,45570,2010-08-09,CRITICAL
Ord_987,46375,2010-08-26,MEDIUM
Ord_988,46885,2011-06-07,LOW
Ord_989,46948,2010-05-20,LOW
Ord_990,47267,2010-12-29,MEDIUM
Ord_991,47333,2011-09-07,CRITICAL
Ord_992,48167,2009-09-06,CRITICAL
Ord_993,48230,2009-02-25,NOT SPECIFIED
Ord_994,48480,2010-01-02,CRITICAL
Ord_995,48614,2012-05-31,CRITICAL
Ord_996,48772,2009-05-12,MEDIUM
Ord_997,48800,2010-10-22,NOT SPECIFIED
Ord_998,48931,2009-06-17,LOW
Ord_999,49126,2011-07-10,LOW
Ord_1000,49283,2009-12-11,HIGH
Ord_1001,49441,2009-09-27,MEDIUM
Ord_1002,49601,2011-01-26,LOW
Ord_1003,49763,2011-02-13,CRITICAL
Ord_1004,49927,2012-07-20,NOT SPECIFIED
Ord_1005,50048,2010-01-18,HIGH
Ord_1006,50499,2011-10-12,NOT SPECIFIED
Ord_1007,51041,2010-07-29,HIGH
Ord_1008,51328,2010-10-26,LOW
Ord_1009,51333,2012-10-04,NOT SPECIFIED
Ord_1010,51365,2012-08-07,HIGH
Ord_1011,51777,2011-02-19,MEDIUM
Ord_1012,51814,2010-09-24,CRITICAL
Ord_1013,51975,2009-12-18,LOW
Ord_1014,52225,2012-04-12,CRITICAL
Ord_1015,52487,2009-06-01,CRITICAL
Ord_1016,52868,2011-02-16,LOW
Ord_1017,53221,2012-02-26,NOT SPECIFIED
Ord_1018,53600,2012-07-10,MEDIUM
Ord_1019,53667,2012-05-17,MEDIUM
Ord_1020,53891,2009-01-22,HIGH
Ord_1021,53955,2011-03-04,CRITICAL
Ord_1022,54150,2011-06-22,CRITICAL
Ord_1023,55429,2009-06-29,HIGH
Ord_1024,55462,2012-03-27,MEDIUM
Ord_1025,55749,2012-05-03,CRITICAL
Ord_1026,55873,2011-11-19,LOW
Ord_1027,56135,2010-11-13,MEDIUM
Ord_1028,56708,2012-12-02,NOT SPECIFIED
Ord_1029,57986,2010-10-29,HIGH
Ord_1030,58310,2009-02-23,CRITICAL
Ord_1031,58725,2010-05-20,NOT SPECIFIED
Ord_1032,902,2009-07-26,NOT SPECIFIED
Ord_1033,2147,2012-09-05,NOT SPECIFIED
Ord_1034,2306,2011-07-25,HIGH
Ord_1035,2823,2011-09-08,HIGH
Ord_1036,3110,2009-12-16,HIGH
Ord_1037,3463,2010-08-17,CRITICAL
Ord_1038,4034,2010-11-13,NOT SPECIFIED
Ord_1039,4037,2010-03-23,HIGH
Ord_1040,5538,2010-12-24,CRITICAL
Ord_1041,5863,2010-11-21,MEDIUM
Ord_1042,7175,2010-02-07,CRITICAL
Ord_1043,7364,2009-05-08,HIGH
Ord_1044,7878,2011-05-01,CRITICAL
Ord_1045,7878,2011-05-01,LOW
Ord_1046,8551,2009-07-29,CRITICAL
Ord_1047,8834,2010-11-08,HIGH
Ord_1048,9155,2012-08-30,CRITICAL
Ord_1049,9668,2009-09-06,LOW
Ord_1050,10242,2010-12-12,MEDIUM
Ord_1051,12292,2012-06-02,NOT SPECIFIED
Ord_1052,14503,2011-02-05,NOT SPECIFIED
Ord_1053,15109,2010-12-14,NOT SPECIFIED
Ord_1054,15142,2012-04-04,NOT SPECIFIED
Ord_1055,15332,2010-05-30,NOT SPECIFIED
Ord_1056,15872,2012-10-30,NOT SPECIFIED
Ord_1057,16032,2009-12-05,LOW
Ord_1058,16165,2010-07-22,NOT SPECIFIED
Ord_1059,17632,2010-02-21,MEDIUM
Ord_1060,19492,2010-12-12,HIGH
Ord_1061,20102,2011-06-05,HIGH
Ord_1062,21863,2010-11-21,NOT SPECIFIED
Ord_1063,21894,2011-12-18,CRITICAL
Ord_1064,22022,2010-04-03,CRITICAL
Ord_1065,22663,2012-01-11,LOW
Ord_1066,23713,2012-11-28,NOT SPECIFIED
Ord_1067,24358,2009-05-16,CRITICAL
Ord_1068,24386,2012-06-26,HIGH
Ord_1069,24899,2011-08-20,NOT SPECIFIED
Ord_1070,25473,2012-10-14,HIGH
Ord_1071,25638,2009-08-06,HIGH
Ord_1072,26016,2009-10-07,HIGH
Ord_1073,26691,2012-08-03,NOT SPECIFIED
Ord_1074,27015,2011-12-31,LOW
Ord_1075,27840,2009-07-03,HIGH
Ord_1076,28130,2009-07-30,LOW
Ord_1077,28290,2009-01-10,LOW
Ord_1078,29927,2012-11-07,HIGH
Ord_1079,29953,2011-02-07,CRITICAL
Ord_1080,31238,2010-08-22,MEDIUM
Ord_1081,32067,2012-03-12,HIGH
Ord_1082,32198,2011-11-09,MEDIUM
Ord_1083,32231,2012-11-01,LOW
Ord_1084,32452,2011-07-18,MEDIUM
Ord_1085,32998,2010-09-29,NOT SPECIFIED
Ord_1086,33091,2011-01-25,HIGH
Ord_1087,33250,2009-06-25,NOT SPECIFIED
Ord_1088,33378,2012-04-27,HIGH
Ord_1089,33889,2010-11-06,LOW
Ord_1090,34567,2009-04-26,LOW
Ord_1091,36163,2012-11-05,LOW
Ord_1092,36449,2010-09-05,NOT SPECIFIED
Ord_1093,36675,2011-07-03,HIGH
Ord_1094,37862,2009-01-12,NOT SPECIFIED
Ord_1095,38240,2009-12-19,HIGH
Ord_1096,38693,2011-06-14,LOW
Ord_1097,38917,2010-11-21,LOW
Ord_1098,39015,2009-12-06,MEDIUM
Ord_1099,39265,2010-05-07,CRITICAL
Ord_1100,40962,2011-02-20,CRITICAL
Ord_1101,41059,2010-09-14,MEDIUM
Ord_1102,41664,2011-12-04,CRITICAL
Ord_1103,42596,2012-08-14,MEDIUM
Ord_1104,43424,2011-08-18,NOT SPECIFIED
Ord_1105,43808,2011-01-06,LOW
Ord_1106,45218,2009-05-10,LOW
Ord_1107,46050,2010-01-04,HIGH
Ord_1108,46117,2011-05-22,LOW
Ord_1109,46243,2012-01-24,LOW
Ord_1110,46310,2010-07-21,HIGH
Ord_1111,46503,2011-11-06,NOT SPECIFIED
Ord_1112,46726,2012-07-05,NOT SPECIFIED
Ord_1113,47042,2012-03-02,CRITICAL
Ord_1114,47174,2011-09-16,CRITICAL
Ord_1115,48034,2009-07-14,NOT SPECIFIED
Ord_1116,48164,2011-10-29,HIGH
Ord_1117,49189,2011-01-15,CRITICAL
Ord_1118,49986,2010-10-14,CRITICAL
Ord_1119,50336,2009-11-04,NOT SPECIFIED
Ord_1120,50373,2009-07-02,CRITICAL
Ord_1121,50564,2012-03-02,HIGH
Ord_1122,50949,2011-02-04,MEDIUM
Ord_1123,51361,2011-03-18,LOW
Ord_1124,51361,2011-03-18,CRITICAL
Ord_1125,51780,2010-07-24,LOW
Ord_1126,51940,2012-10-17,HIGH
Ord_1127,52071,2011-11-27,NOT SPECIFIED
Ord_1128,53152,2009-03-05,MEDIUM
Ord_1129,54177,2012-01-25,CRITICAL
Ord_1130,55107,2010-05-08,LOW
Ord_1131,55461,2009-09-28,MEDIUM
Ord_1132,55526,2012-07-02,HIGH
Ord_1133,55969,2010-10-04,MEDIUM
Ord_1134,57153,2009-05-26,CRITICAL
Ord_1135,57538,2010-02-20,CRITICAL
Ord_1136,58656,2010-12-04,HIGH
Ord_1137,58789,2010-08-05,LOW
Ord_1138,59200,2011-12-09,MEDIUM
Ord_1139,59459,2009-02-04,MEDIUM
Ord_1140,59878,2012-05-28,HIGH
Ord_1141,59909,2012-08-05,LOW
Ord_1142,1218,2009-06-19,NOT SPECIFIED
Ord_1143,1600,2010-03-02,MEDIUM
Ord_1144,2373,2009-03-11,NOT SPECIFIED
Ord_1145,2626,2011-09-07,NOT SPECIFIED
Ord_1146,3109,2010-07-23,LOW
Ord_1147,3777,2009-04-07,MEDIUM
Ord_1148,3973,2012-03-23,NOT SPECIFIED
Ord_1149,4932,2010-08-09,CRITICAL
Ord_1150,7239,2011-06-29,MEDIUM
Ord_1151,9088,2009-06-22,CRITICAL
Ord_1152,11428,2012-01-21,MEDIUM
Ord_1153,12452,2010-12-07,MEDIUM
Ord_1154,13345,2012-09-02,NOT SPECIFIED
Ord_1155,13410,2010-06-06,NOT SPECIFIED
Ord_1156,15808,2010-12-14,CRITICAL
Ord_1157,16326,2010-05-10,HIGH
Ord_1158,17985,2011-04-12,MEDIUM
Ord_1159,20480,2009-01-29,MEDIUM
Ord_1160,21091,2009-12-12,HIGH
Ord_1161,26759,2012-01-25,NOT SPECIFIED
Ord_1162,26853,2012-06-12,LOW
Ord_1163,26918,2009-04-06,LOW
Ord_1164,27456,2009-04-10,NOT SPECIFIED
Ord_1165,28420,2009-09-24,LOW
Ord_1166,29318,2011-06-30,NOT SPECIFIED
Ord_1167,30016,2009-01-03,CRITICAL
Ord_1168,33255,2010-06-24,CRITICAL
Ord_1169,35104,2012-04-22,HIGH
Ord_1170,35142,2010-04-22,LOW
Ord_1171,35584,2011-05-03,MEDIUM
Ord_1172,35908,2010-12-12,NOT SPECIFIED
Ord_1173,36706,2009-04-11,NOT SPECIFIED
Ord_1174,37121,2011-03-15,NOT SPECIFIED
Ord_1175,38528,2011-12-20,CRITICAL
Ord_1176,38853,2012-03-23,LOW
Ord_1177,39590,2011-05-14,LOW
Ord_1178,40707,2009-06-11,HIGH
Ord_1179,40961,2011-03-30,MEDIUM
Ord_1180,41026,2011-04-19,MEDIUM
Ord_1181,41543,2009-02-06,LOW
Ord_1182,41606,2009-06-23,HIGH
Ord_1183,41926,2011-02-05,HIGH
Ord_1184,50533,2011-05-31,NOT SPECIFIED
Ord_1185,51747,2012-07-05,MEDIUM
Ord_1186,53314,2010-09-19,HIGH
Ord_1187,54791,2012-12-20,HIGH
Ord_1188,54912,2011-07-21,LOW
Ord_1189,55269,2010-03-07,MEDIUM
Ord_1190,56101,2010-07-19,NOT SPECIFIED
Ord_1191,56582,2009-06-12,LOW
Ord_1192,56677,2009-04-11,HIGH
Ord_1193,59683,2012-10-13,NOT SPECIFIED
Ord_1194,837,2009-06-14,NOT SPECIFIED
Ord_1195,1059,2009-02-26,CRITICAL
Ord_1196,1826,2012-04-15,NOT SPECIFIED
Ord_1197,2020,2010-06-20,MEDIUM
Ord_1198,10340,2011-06-22,HIGH
Ord_1199,11044,2012-06-24,MEDIUM
Ord_1200,15718,2009-01-27,CRITICAL
Ord_1201,17506,2010-02-28,LOW
Ord_1202,20003,2012-01-30,MEDIUM
Ord_1203,20805,2011-01-10,HIGH
Ord_1204,23524,2009-04-28,HIGH
Ord_1205,29860,2009-09-13,CRITICAL
Ord_1206,30787,2011-09-27,HIGH
Ord_1207,37440,2010-06-23,NOT SPECIFIED
Ord_1208,39872,2010-02-22,CRITICAL
Ord_1209,39943,2012-06-07,HIGH
Ord_1210,42405,2010-01-21,HIGH
Ord_1211,47171,2010-01-07,MEDIUM
Ord_1212,48576,2012-12-01,NOT SPECIFIED
Ord_1213,53984,2012-12-10,MEDIUM
Ord_1214,129,2012-11-18,LOW
